Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
M_F21C,2009-11,Moving average,65,55.87686415,74.12313585,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2010-12,Moving average,73,63.33172725,82.66827275,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2011-13,Moving average,89.33333333,78.63800224,100.0286644,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2012-14,Moving average,100,88.68414266,111.3158573,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2013-15,Moving average,101.3333333,89.94228674,112.7243799,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2014-16,Moving average,109.3333333,97.50118084,121.1654858,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2015-17,Moving average,121.6666667,109.1849802,134.1483531,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2016-18,Moving average,132.6666667,119.6329471,145.7003862,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F21C,2017-19,Moving average,142.3333333,128.8331156,155.8335511,Injuries,Number,Falls,Validated,Maori,75+ years,Serious
M_F22C,2000-02,Moving average,573.1444061,456.6278746,689.6609375,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2001-03,Moving average,554.4497616,442.9475857,665.9519375,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2002-04,Moving average,632.2795341,516.2135949,748.3454733,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2003-05,Moving average,686.0771421,568.5855181,803.5687661,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2004-06,Moving average,820.4789038,695.5930947,945.3647128,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2005-07,Moving average,794.2371029,675.0697813,913.4044245,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2006-08,Moving average,786.0599962,670.689266,901.4307264,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2007-09,Moving average,705.9183928,601.1214821,810.7153034,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2008-10,Moving average,675.012424,576.7600349,773.2648132,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2009-11,Moving average,674.5136755,579.6531054,769.3742456,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2010-12,Moving average,702.9460037,609.6780424,796.213965,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2011-13,Moving average,808.1160321,711.1624202,905.0696439,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2012-14,Moving average,841.307173,745.8548724,936.7594735,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2013-15,Moving average,795.9345173,706.224267,885.6447675,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2014-16,Moving average,803.9089901,716.7216821,891.096298,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2015-17,Moving average,835.6428398,749.694146,921.5915337,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2016-18,Moving average,854.2227902,769.9874904,938.4580901,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_F22C,2017-19,Moving average,868.4364363,785.6504702,951.2224024,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,75+ years,Serious
M_W01,2002-04,Moving average,64,54.94731413,73.05268587,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2003-05,Moving average,63,54.01831668,71.98168332,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2004-06,Moving average,66.33333333,57.11710185,75.54956482,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2005-07,Moving average,76,66.13506428,85.86493572,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2006-08,Moving average,75.33333333,65.51176018,85.15490649,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2007-09,Moving average,70,60.5324745,79.4675255,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2008-10,Moving average,64.33333333,55.25710337,73.40956329,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2009-11,Moving average,61.66666667,52.78053589,70.55279744,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2010-12,Moving average,67.33333333,58.04789263,76.61877404,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2011-13,Moving average,65,55.87686415,74.12313585,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2012-14,Moving average,64,54.94731413,73.05268587,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2013-15,Moving average,61.66666667,52.78053589,70.55279744,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2014-16,Moving average,62.66666667,53.70877593,71.6245574,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2015-17,Moving average,67.33333333,58.04789263,76.61877404,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2016-18,Moving average,72,62.39817665,81.60182335,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2017-19,Moving average,84.33333333,73.94162146,94.72504521,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2018-20,Moving average,85.33333333,74.88019208,95.78647458,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2019-21,Moving average,82,71.75305536,92.24694464,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W01,2020-22,Moving average,73.66666667,63.95434689,83.37898645,Injuries,Number,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2002-04,Moving average,32,27.47365706,36.52634294,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2003-05,Moving average,30.480167,26.12590914,34.83442486,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2004-06,Moving average,30.15221237,25.90664819,34.39777655,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2005-07,Moving average,33.55765939,29.13695438,37.97836439,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2006-08,Moving average,31.6305378,27.47509227,35.78598332,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2007-09,Moving average,28.50171088,24.6129892,32.39043256,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2008-10,Moving average,26.76316725,22.90328905,30.62304545,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2009-11,Moving average,25.4873682,21.69609035,29.27864606,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2010-12,Moving average,26.68282459,22.86486131,30.50078787,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2011-13,Moving average,25.6112733,21.84426646,29.37828015,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2012-14,Moving average,24.4090196,20.75991665,28.05812255,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2013-15,Moving average,22.61109231,19.1375661,26.08461851,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2014-16,Moving average,22.79596559,19.36791578,26.2240154,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2015-17,Moving average,22.36972213,19.0743028,25.66514147,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2016-18,Moving average,21.11428836,18.10942743,24.11914929,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2017-19,Moving average,23.44160612,20.34277774,26.5404345,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2018-20,Moving average,23.45065992,20.3779964,26.52332343,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2019-21,Moving average,22.54147562,19.52062937,25.56232187,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
M_W02,2020-22,Moving average,19.39902372,16.65956001,22.13848742,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Maori,All ages,Serious non-fatal
C_M11,2000-02,Moving average,32.33333333,25.89886447,38.76780219,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2001-03,Moving average,29.33333333,23.20463603,35.46203064,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2002-04,Moving average,25.66666667,19.93379528,31.39953805,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2003-05,Moving average,24.66666667,19.0465841,30.28674924,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2004-06,Moving average,23.66666667,18.16168331,29.17165003,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2005-07,Moving average,27.66666667,21.7146261,33.61870723,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2006-08,Moving average,25,19.34207133,30.65792867,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2007-09,Moving average,24.33333333,18.75135346,29.91531321,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2008-10,Moving average,19.33333333,14.35778633,24.30888033,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2009-11,Moving average,15.66666667,11.1877213,20.14561204,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2010-12,Moving average,13,8.920009613,17.07999039,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2011-13,Moving average,10.33333333,6.695794125,13.97087254,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2012-14,Moving average,11.33333333,7.523848097,15.14281857,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2013-15,Moving average,10,6.421611713,13.57838829,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2014-16,Moving average,12.66666667,8.639323523,16.69400981,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2015-17,Moving average,12.66666667,8.639323523,16.69400981,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2016-18,Moving average,14.33333333,10.04921889,18.61744778,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2017-19,Moving average,17.66666667,12.9104156,22.42291773,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2000-02,Moving average,3.693913419,2.958664941,4.429161897,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2001-03,Moving average,3.323238846,2.628889546,4.017588146,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2002-04,Moving average,2.885256713,2.240809739,3.529703687,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2003-05,Moving average,2.76376005,2.134051439,3.39346866,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2004-06,Moving average,2.660779176,2.041853798,3.279704555,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2005-07,Moving average,3.116885851,2.446299842,3.787471861,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2006-08,Moving average,2.805453111,2.170316542,3.440589681,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2007-09,Moving average,2.706851584,2.085313454,3.328389715,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2008-10,Moving average,2.129829984,1.580823825,2.678836143,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2009-11,Moving average,1.716138842,1.224457258,2.207820425,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2010-12,Moving average,1.441565291,0.988129485,1.895001097,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2011-13,Moving average,1.149302762,0.74377209,1.554833435,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2012-14,Moving average,1.256366867,0.833098945,1.679634789,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2013-15,Moving average,1.089320085,0.698785957,1.479854212,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2014-16,Moving average,1.391042549,0.947868931,1.834216166,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2015-17,Moving average,1.371944902,0.934791459,1.809098346,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2016-18,Moving average,1.545586112,1.082779714,2.008392511,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2017-19,Moving average,1.893450967,1.383136406,2.403765528,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_IN01,2000-02,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2001-03,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2002-04,Moving average,38.66666667,31.63018062,45.70315272,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2003-05,Moving average,35.66666667,28.9086583,42.42467503,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2004-06,Moving average,40,32.84322343,47.15677657,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2005-07,Moving average,42.33333333,34.97077588,49.69589079,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2006-08,Moving average,41.33333333,34.05825492,48.60841175,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2007-09,Moving average,46,38.32521215,53.67478785,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2008-10,Moving average,49.66666667,41.69186354,57.64146979,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2009-11,Moving average,51.33333333,43.22582886,59.4408378,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2010-12,Moving average,46,38.32521215,53.67478785,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2011-13,Moving average,39.66666667,32.53977238,46.79356095,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2012-14,Moving average,46.33333333,38.63078847,54.03587819,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2013-15,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2014-16,Moving average,45,37.40909213,52.59090787,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2015-17,Moving average,41,33.75431596,48.24568404,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2016-18,Moving average,40.33333333,33.14679872,47.51986794,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2017-19,Moving average,40.33333333,33.14679872,47.51986794,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2018-20,Moving average,45.33333333,37.71436286,52.95230381,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2019-21,Moving average,55.33333333,46.91587684,63.75078983,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2020-22,Moving average,62,53.08988502,70.91011498,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2000-02,Moving average,5.000458986,4.147304531,5.853613441,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
